name,value,datum,datum_parsed,rok,mesic,den,denvroce,nazev,grp,date_aligned,is_end,is_middle,month_part,narust
DPPO,75489395131.4,29.8.2014,2014-08-29,2014,8,29,241,DPPO,2014 DPPO,2000-08-29,TRUE,FALSE,end,0.11484659970286581
DPPO,83404540077.26,14. 8. 2015,2015-08-14,2015,8,14,226,DPPO,2015 DPPO,2000-08-14,FALSE,TRUE,middle,0.10737539708431076
DPPO,86465147818.59,31. 8. 2015,2015-08-31,2015,8,31,243,DPPO,2015 DPPO,2000-08-31,TRUE,FALSE,end,0.14539463017401522
DPPO,93169390999.19,15. 8. 2016,2016-08-15,2016,8,15,228,DPPO,2016 DPPO,2000-08-15,FALSE,TRUE,middle,0.11707816999991305
DPPO,96121450793.65,31. 8. 2016,2016-08-31,2016,8,31,244,DPPO,2016 DPPO,2000-08-31,TRUE,FALSE,end,0.11167855741505939
DPPO,95254405658.25,15. 8. 2017,2017-08-15,2017,8,15,227,DPPO,2017 DPPO,2000-08-15,FALSE,TRUE,middle,0.022378751612513126
DPPO,97714634768.62,31. 8. 2017,2017-08-31,2017,8,31,243,DPPO,2017 DPPO,2000-08-31,TRUE,FALSE,end,0.016574697549979645
DPPO,97625382572.17,15. 8. 2018,2018-08-15,2018,8,15,227,DPPO,2018 DPPO,2000-08-15,FALSE,TRUE,middle,0.024890994779039444
DPPO,100069907251.64,31. 8. 2018,2018-08-31,2018,8,31,243,DPPO,2018 DPPO,2000-08-31,TRUE,FALSE,end,0.024103579659250585
DPPO,103484350450.17,15. 8. 2019,2019-08-15,2019,8,15,227,DPPO,2019 DPPO,2000-08-15,FALSE,TRUE,middle,0.060014800696619464
DPPO,104164749155.7,30. 8. 2019,2019-08-30,2019,8,30,242,DPPO,2019 DPPO,2000-08-30,TRUE,FALSE,end,0.04091981312386883
DPPO,76761549541.27,14. 8. 2020,2020-08-14,2020,8,14,227,DPPO,2020 DPPO,2000-08-14,FALSE,TRUE,middle,-0.2582303584324821
DPPO,81304535725.79,31. 8. 2020,2020-08-31,2020,8,31,244,DPPO,2020 DPPO,2000-08-31,TRUE,FALSE,end,-0.2194620888083718
DPPO,84880398550.43,15.9.2009,2009-09-15,2009,9,15,258,DPPO,2009 DPPO,2000-09-15,FALSE,TRUE,middle,NA
DPPO,96506664971.61,15.9.2010,2010-09-15,2010,9,15,258,DPPO,2010 DPPO,2000-09-15,FALSE,TRUE,middle,0.13697233542409082
DPPO,90986477393.48,15.9.2011,2011-09-15,2011,9,15,258,DPPO,2011 DPPO,2000-09-15,FALSE,TRUE,middle,-0.05720006571311853
DPPO,92863043355.32,30.9.2011,2011-09-30,2011,9,30,273,DPPO,2011 DPPO,2000-09-30,TRUE,FALSE,end,NA
DPPO,88763053562.33,14.9.2012,2012-09-14,2012,9,14,258,DPPO,2012 DPPO,2000-09-14,FALSE,TRUE,middle,-0.02443686023291769
DPPO,101201746621.99,27.9.2012,2012-09-27,2012,9,27,271,DPPO,2012 DPPO,2000-09-27,TRUE,FALSE,end,0.08979571383164542
DPPO,81350519098.07,13.9.2013,2013-09-13,2013,9,13,256,DPPO,2013 DPPO,2000-09-13,FALSE,TRUE,middle,-0.08350923235256735
DPPO,95252321997.63,30.9.2013,2013-09-30,2013,9,30,273,DPPO,2013 DPPO,2000-09-30,TRUE,FALSE,end,-0.05878776624856452
DPPO,99236484583.64,15.9.2014,2014-09-15,2014,9,15,258,DPPO,2014 DPPO,2000-09-15,FALSE,TRUE,middle,0.21986295458063432
DPPO,103684725949.78,30.9.2014,2014-09-30,2014,9,30,273,DPPO,2014 DPPO,2000-09-30,TRUE,FALSE,end,0.0885270172454149
DPPO,110373658302.05,15. 9. 2015,2015-09-15,2015,9,15,258,DPPO,2015 DPPO,2000-09-15,FALSE,TRUE,middle,0.11222861999936318
DPPO,115231543611.68,30. 9. 2015,2015-09-30,2015,9,30,273,DPPO,2015 DPPO,2000-09-30,TRUE,FALSE,end,0.11136469288150241
DPPO,122718162316.16,15. 9. 2016,2016-09-15,2016,9,15,259,DPPO,2016 DPPO,2000-09-15,FALSE,TRUE,middle,0.11184284551235835
DPPO,130121823004.99,30. 9. 2016,2016-09-30,2016,9,30,274,DPPO,2016 DPPO,2000-09-30,TRUE,FALSE,end,0.1292205148573633
DPPO,126136455900.12,15. 9. 2017,2017-09-15,2017,9,15,258,DPPO,2017 DPPO,2000-09-15,FALSE,TRUE,middle,0.027854830283013943
DPPO,130391734827.65,29. 9. 2017,2017-09-29,2017,9,29,272,DPPO,2017 DPPO,2000-09-29,TRUE,FALSE,end,0.002074300962180864
DPPO,120705491033.26,14. 9. 2018,2018-09-14,2018,9,14,257,DPPO,2018 DPPO,2000-09-14,FALSE,TRUE,middle,-0.04305626654962036
DPPO,133402697637.8,27. 9. 2018,2018-09-27,2018,9,27,270,DPPO,2018 DPPO,2000-09-27,TRUE,FALSE,end,0.023091669223742173
DPPO,130018867213.4,13. 9. 2019,2019-09-13,2019,9,13,256,DPPO,2019 DPPO,2000-09-13,FALSE,TRUE,middle,0.07715785007306519
DPPO,145194011460.07,30. 9. 2019,2019-09-30,2019,9,30,273,DPPO,2019 DPPO,2000-09-30,TRUE,FALSE,end,0.08838887092286885
DPPO,111796845520.09,15. 9. 2020,2020-09-15,2020,9,15,259,DPPO,2020 DPPO,2000-09-15,FALSE,TRUE,middle,-0.1401490574702684
DPPO,94767630036.28,15.10.2009,2009-10-15,2009,10,15,288,DPPO,2009 DPPO,2000-10-15,FALSE,TRUE,middle,NA
DPPO,98679300691.05,15.10.2010,2010-10-15,2010,10,15,288,DPPO,2010 DPPO,2000-10-15,FALSE,TRUE,middle,0.04127644273970432
DPPO,93142056610.41,14.10.2011,2011-10-14,2011,10,14,287,DPPO,2011 DPPO,2000-10-14,FALSE,TRUE,middle,-0.056113531833553165
DPPO,93769616282.11,31.10.2011,2011-10-31,2011,10,31,304,DPPO,2011 DPPO,2000-10-31,TRUE,FALSE,end,NA
DPPO,101929520090.17,15.10.2012,2012-10-15,2012,10,15,289,DPPO,2012 DPPO,2000-10-15,FALSE,TRUE,middle,0.09434474392717962
DPPO,102517153125.28,31.10.2012,2012-10-31,2012,10,31,305,DPPO,2012 DPPO,2000-10-31,TRUE,FALSE,end,0.09328754014362883
DPPO,95609299839.58,15.10.2013,2013-10-15,2013,10,15,288,DPPO,2013 DPPO,2000-10-15,FALSE,TRUE,middle,-0.06200578836237958
DPPO,95694998749.49,31.10.2013,2013-10-31,2013,10,31,304,DPPO,2013 DPPO,2000-10-31,TRUE,FALSE,end,-0.0665464672770717
DPPO,103978472466.28,15.10.2014,2014-10-15,2014,10,15,288,DPPO,2014 DPPO,2000-10-15,FALSE,TRUE,middle,0.087535131422805
DPPO,104720151038.43,31.10.2014,2014-10-31,2014,10,31,304,DPPO,2014 DPPO,2000-10-31,TRUE,FALSE,end,0.09431164017845894
DPPO,115962946708.24,15. 10. 2015,2015-10-15,2015,10,15,288,DPPO,2015 DPPO,2000-10-15,FALSE,TRUE,middle,0.11525918738464402
DPPO,116404495857.08,31. 10. 2015,2015-10-31,2015,10,31,304,DPPO,2015 DPPO,2000-10-31,TRUE,FALSE,end,0.11157685223698843
DPPO,131049027384.27,14. 10. 2016,2016-10-14,2016,10,14,288,DPPO,2016 DPPO,2000-10-14,FALSE,TRUE,middle,0.13009397487963303
DPPO,131793386644.5,31. 10. 2016,2016-10-31,2016,10,31,305,DPPO,2016 DPPO,2000-10-31,TRUE,FALSE,end,0.13220185933638073
DPPO,134695087103.82,15. 10. 2017,2017-10-15,2017,10,15,288,DPPO,2017 DPPO,2000-10-15,FALSE,TRUE,middle,0.02782210438585553
DPPO,136033498561.07,31. 10. 2017,2017-10-31,2017,10,31,304,DPPO,2017 DPPO,2000-10-31,TRUE,FALSE,end,0.03217241793783865
DPPO,136731216222.94,15. 10. 2018,2018-10-15,2018,10,15,288,DPPO,2018 DPPO,2000-10-15,FALSE,TRUE,middle,0.015116580440313943
DPPO,137319802048.64,31. 10. 2018,2018-10-31,2018,10,31,304,DPPO,2018 DPPO,2000-10-31,TRUE,FALSE,end,0.009455784796952305
DPPO,146279671942.5,15. 10. 2019,2019-10-15,2019,10,15,288,DPPO,2019 DPPO,2000-10-15,FALSE,TRUE,middle,0.06983376571441635
DPPO,146953702831.58,31. 10. 2019,2019-10-31,2019,10,31,304,DPPO,2019 DPPO,2000-10-31,TRUE,FALSE,end,0.07015667543365356
DPPO,95498144186.49,13.11.2009,2009-11-13,2009,11,13,317,DPPO,2009 DPPO,2000-11-13,FALSE,TRUE,middle,NA
DPPO,99835833191.99,15.11.2010,2010-11-15,2010,11,15,319,DPPO,2010 DPPO,2000-11-15,FALSE,TRUE,middle,0.04542170994474315
DPPO,94206918911.09,15.11.2011,2011-11-15,2011,11,15,319,DPPO,2011 DPPO,2000-11-15,FALSE,TRUE,middle,-0.05638170285087207
DPPO,94841017445.18,30.11.2011,2011-11-30,2011,11,30,334,DPPO,2011 DPPO,2000-11-30,TRUE,FALSE,end,NA
DPPO,103044812529.85,15.11.2012,2012-11-15,2012,11,15,320,DPPO,2012 DPPO,2000-11-15,FALSE,TRUE,middle,0.09381363620543604
DPPO,103638877672.42,30.11.2012,2012-11-30,2012,11,30,335,DPPO,2012 DPPO,2000-11-30,TRUE,FALSE,end,0.0927642961266768
DPPO,95858757600.02,15.11.2013,2013-11-15,2013,11,15,319,DPPO,2013 DPPO,2000-11-15,FALSE,TRUE,middle,-0.06973718281789631
DPPO,96327586388.82,29.11.2013,2013-11-29,2013,11,29,333,DPPO,2013 DPPO,2000-11-29,TRUE,FALSE,end,-0.07054583615532195
DPPO,105049463038.6,14.11.2014,2014-11-14,2014,11,14,318,DPPO,2014 DPPO,2000-11-14,FALSE,TRUE,middle,0.09587757726768298
DPPO,105464690215.44,28.11.2014,2014-11-28,2014,11,28,332,DPPO,2014 DPPO,2000-11-28,TRUE,FALSE,end,0.09485448737123625
DPPO,116759214339.8,13. 11. 2015,2015-11-13,2015,11,13,317,DPPO,2015 DPPO,2000-11-13,FALSE,TRUE,middle,0.11146893056366491
DPPO,117406191852.16,30. 11. 2015,2015-11-30,2015,11,30,334,DPPO,2015 DPPO,2000-11-30,TRUE,FALSE,end,0.1132274850694226
DPPO,132098739783.62,15. 11. 2016,2016-11-15,2016,11,15,320,DPPO,2016 DPPO,2000-11-15,FALSE,TRUE,middle,0.13137742944362363
DPPO,132496528394.39,30. 11. 2016,2016-11-30,2016,11,30,335,DPPO,2016 DPPO,2000-11-30,TRUE,FALSE,end,0.1285310110495026
DPPO,136460885229.19,15. 11. 2017,2017-11-15,2017,11,15,319,DPPO,2017 DPPO,2000-11-15,FALSE,TRUE,middle,0.03302185511167832
DPPO,136300635179.62,30. 11. 2017,2017-11-30,2017,11,30,334,DPPO,2017 DPPO,2000-11-30,TRUE,FALSE,end,0.028710992139406644
DPPO,137944310885.96,15. 11. 2018,2018-11-15,2018,11,15,319,DPPO,2018 DPPO,2000-11-15,FALSE,TRUE,middle,0.010870702284237144
DPPO,138433626852.55,30. 11. 2018,2018-11-30,2018,11,30,334,DPPO,2018 DPPO,2000-11-30,TRUE,FALSE,end,0.015649168986770157
DPPO,145919387495.31,15. 11. 2019,2019-11-15,2019,11,15,319,DPPO,2019 DPPO,2000-11-15,FALSE,TRUE,middle,0.05781374061843758
DPPO,146550639687.76,29. 11. 2019,2019-11-29,2019,11,29,333,DPPO,2019 DPPO,2000-11-29,TRUE,FALSE,end,0.0586346902826993
DPPO,101574526415.16,11.12.2009,2009-12-11,2009,12,11,345,DPPO,2009 DPPO,2000-12-11,FALSE,TRUE,middle,NA
DPPO,119601231136.65,31.12.2009,2009-12-31,2009,12,31,365,DPPO,2009 DPPO,2000-12-31,TRUE,FALSE,end,NA
DPPO,106071039989.24,13.12.2010,2010-12-13,2010,12,13,347,DPPO,2010 DPPO,2000-12-13,FALSE,TRUE,middle,0.04426812245918477
DPPO,123858651935.18,31.12.2010,2010-12-31,2010,12,31,365,DPPO,2010 DPPO,2000-12-31,TRUE,FALSE,end,0.03559679744153876
DPPO,98086679921.89,12.12.2011,2011-12-12,2011,12,12,346,DPPO,2011 DPPO,2000-12-12,FALSE,TRUE,middle,-0.0752737040021475
DPPO,118105925012.03,30.12.2011,2011-12-30,2011,12,30,364,DPPO,2011 DPPO,2000-12-30,TRUE,FALSE,end,-0.046445902916500525
DPPO,108805719984.11,12.12.2012,2012-12-12,2012,12,12,347,DPPO,2012 DPPO,2000-12-12,FALSE,TRUE,middle,0.10928130170942651
DPPO,128002006664.41,31.12.2012,2012-12-31,2012,12,31,366,DPPO,2012 DPPO,2000-12-31,TRUE,FALSE,end,0.08378988311866675
DPPO,108643300578.36,13.12.2013,2013-12-13,2013,12,13,347,DPPO,2013 DPPO,2000-12-13,FALSE,TRUE,middle,-0.0014927469417390649
DPPO,120717027409.05,31.12.2013,2013-12-31,2013,12,31,365,DPPO,2013 DPPO,2000-12-31,TRUE,FALSE,end,-0.05691300820353107
DPPO,128494983218.45,15.12.2014,2014-12-15,2014,12,15,349,DPPO,2014 DPPO,2000-12-15,FALSE,TRUE,middle,0.18272348625649304
DPPO,132404475305.64,31.12.2014,2014-12-31,2014,12,31,365,DPPO,2014 DPPO,2000-12-31,TRUE,FALSE,end,0.096816896070403
DPPO,142460614116.58,15. 12. 2015,2015-12-15,2015,12,15,349,DPPO,2015 DPPO,2000-12-15,FALSE,TRUE,middle,0.10868619574343596
DPPO,147511319435.84,31. 12. 2015,2015-12-31,2015,12,31,365,DPPO,2015 DPPO,2000-12-31,TRUE,FALSE,end,0.11409617458418708
DPPO,161122795762.35,15. 12. 2016,2016-12-15,2016,12,15,350,DPPO,2016 DPPO,2000-12-15,FALSE,TRUE,middle,0.1309988852813604
DPPO,164724068244.98,30. 12. 2016,2016-12-30,2016,12,30,365,DPPO,2016 DPPO,2000-12-30,TRUE,FALSE,end,0.11668764725968495
DPPO,166886832432.74,15. 12. 2017,2017-12-15,2017,12,15,349,DPPO,2017 DPPO,2000-12-15,FALSE,TRUE,middle,0.03577418479562455
DPPO,170648727457.23,31. 12. 2017,2017-12-31,2017,12,31,365,DPPO,2017 DPPO,2000-12-31,TRUE,FALSE,end,0.03596717392529891
DPPO,162576171405.12,14. 12. 2018,2018-12-14,2018,12,14,348,DPPO,2018 DPPO,2000-12-14,FALSE,TRUE,middle,-0.02582984507994246
DPPO,174008034546.8,31. 12. 2018,2018-12-31,2018,12,31,365,DPPO,2018 DPPO,2000-12-31,TRUE,FALSE,end,0.01968550917212042
DPPO,179392867241.25,16. 12. 2019,2019-12-16,2019,12,16,350,DPPO,2019 DPPO,2000-12-16,FALSE,TRUE,middle,0.10343887231927029
DPPO,182897585977.29,31. 12. 2019,2019-12-31,2019,12,31,365,DPPO,2019 DPPO,2000-12-31,TRUE,FALSE,end,0.05108701706586505
